va,vb,exp,sim,sign_error,exp_error,man_error
1c30,b1e6,922d,922c,False,0,1
6776,becd,ea58,ea57,False,0,1
c00d,2eb8,b2ce,b2cd,False,0,1
c5d4,65a4,f01c,f01b,False,0,1
ac08,8de0,017b,0000,False,0,379
3e97,61d6,64cf,64ce,False,0,1
3705,985f,93ac,93ab,False,0,1
2610,6f8a,59b7,59b6,False,0,1
ae18,966e,08e6,08e5,False,0,1
50fe,c814,dd17,dd16,False,0,1
ac19,e3ae,53de,53dd,False,0,1
6eb8,a2d6,d5be,d5bd,False,0,1
ee90,8f08,41c5,41c4,False,0,1
68d0,a98e,d6af,d6ae,False,0,1
a290,b576,1c7b,1c7a,False,0,1
d244,561d,ecca,ecc9,False,0,1
9908,5802,b50b,b50a,False,0,1
e56b,571e,fc00,80d1,False,31,-209
2233,1253,009d,0000,False,0,157
c670,aea0,3955,3954,False,0,1
6ba6,98b9,c884,c883,False,0,1
2679,cbf8,b673,b672,False,0,1
dc10,9b66,3b84,3b83,False,0,1
3f63,d358,d6c8,d6c7,False,0,1
aa42,136d,82e8,8000,False,0,744
8400,b8dc,026e,00dc,False,0,402
5040,6be0,7c00,002f,False,31,-47
95e5,2566,81fd,8000,False,0,509
16c5,06ae,0003,0000,False,0,3
6907,8c83,b9ac,b9ab,False,0,1
82f3,655d,abe9,aca8,False,-1,833
14a1,063f,0002,0000,False,0,2
9155,1be6,802a,8000,False,0,42
62f5,163f,3d6f,3d6e,False,0,1
f2fc,8a79,41a7,41a6,False,0,1
aa74,a16c,1060,105f,False,0,1
a9a4,ee63,5c81,5c80,False,0,1
9689,53d0,ae62,ae61,False,0,1
3122,c497,b9e4,b9e3,False,0,1
058c,222d,0011,0000,False,0,17
8673,8f39,0001,0000,False,0,1
5b54,4ad8,6a45,6a44,False,0,1
903f,967a,000e,0000,False,0,14
8ea0,c74c,1a0b,1a0a,False,0,1
a640,0963,8043,8000,False,0,67
4512,8dd2,9761,9760,False,0,1
e91d,25c0,d35a,d359,False,0,1
2092,070b,0010,0000,False,0,16
8654,e8b9,3379,3378,False,0,1
4b48,b71a,c677,c676,False,0,1
2983,8ed2,812d,8000,False,0,301
67e8,380d,6401,6400,False,0,1
bcac,a210,2315,2314,False,0,1
0e23,8a10,8001,8000,False,0,1
cb83,b461,441d,441c,False,0,1
0e7c,0578,0001,0000,False,0,1
69aa,8286,af25,b09e,False,-1,647
c288,9e08,24ed,24ec,False,0,1
0424,3b3d,03bf,037e,False,0,65
565e,2261,3d14,3d13,False,0,1
5e10,453c,67ef,67ee,False,0,1
52bc,568d,6d84,6d83,False,0,1
4a36,a499,b324,b323,False,0,1
6108,06c8,2c44,2c43,False,0,1
4596,17fb,2193,2192,False,0,1
2cb1,0e2f,01d0,0000,False,0,464
c208,c6c1,4d18,4d17,False,0,1
c5d7,e2eb,6d0d,6d0c,False,0,1
7a09,2763,6593,6592,False,0,1
c50e,80a2,0333,09da,False,-2,345
af27,51a4,c50b,c50a,False,0,1
b460,6af2,e399,e398,False,0,1
6fb0,8569,b933,b932,False,0,1
e020,9014,3435,3434,False,0,1
7310,9cf8,d463,d462,False,0,1
5b68,0070,167b,201b,False,-3,608
b4ba,279c,a07f,a07e,False,0,1
e738,9e48,49ab,49aa,False,0,1
0853,a184,8018,8000,False,0,24
9984,31f0,9018,9017,False,0,1
d8f9,e104,7c00,7e3c,False,0,-572
9890,2030,8132,8000,False,0,306
af8c,0566,80a3,8000,False,0,163
dee9,0e06,b134,b133,False,0,1
3aaa,770b,75de,75dd,False,0,1
a0e1,643a,c928,c927,False,0,1
1bcd,ab6c,8b3d,8b3c,False,0,1
f322,bffb,771e,771d,False,0,1
000e,7192,20e0,35a5,False,-5,-197
1f6c,95df,80ae,8000,False,0,174
4e62,b621,c8e4,c8e3,False,0,1
bd1c,c06c,41a6,41a5,False,0,1
8c38,8a27,0001,0000,False,0,1
ba01,174d,957b,957a,False,0,1
2ec8,1d10,104b,104a,False,0,1
155f,0c83,0006,0000,False,0,6
ad3c,4289,b447,b446,False,0,1
f65a,c7df,7c00,023f,False,31,-575
b114,d242,47f2,47f1,False,0,1
25b4,bff0,a9a9,a9a8,False,0,1
cd6e,d182,637a,6379,False,0,1
0ce8,8de6,8002,8000,False,0,2
236c,e88f,d03b,d03a,False,0,1
6552,0989,335d,335c,False,0,1
1596,8e9b,8009,8000,False,0,9
217e,1815,0167,0000,False,0,359
463a,598a,6450,644f,False,0,1
3081,aa71,9f41,9f40,False,0,1
5ae0,bc44,db55,db54,False,0,1
2c58,51cc,424c,424b,False,0,1
66c2,353e,606e,606d,False,0,1
e3ee,d95b,7c00,014e,False,31,-334
b73f,27f8,a338,a337,False,0,1
0088,f2dc,af4a,b7c5,False,-2,-123
ca72,3956,c84d,c84c,False,0,1
10e7,68a2,3dae,3dad,False,0,1
d1d9,e5f9,7c00,7c5d,False,0,-93
ebe0,4710,f6f4,f6f3,False,0,1
b8f8,d9a0,56fd,56fc,False,0,1
0a1d,2526,003f,0000,False,0,63
2a1e,072f,0058,0000,False,0,88
c8a8,924f,1f58,1f57,False,0,1
4386,92f4,9a8a,9a89,False,0,1
d727,1d3e,b8b0,b8af,False,0,1
9c22,dae8,3b23,3b22,False,0,1
7684,8faa,ca3e,ca3d,False,0,1
5b24,5a0c,7966,7965,False,0,1
be70,809b,00f9,0369,False,0,-624
3360,8499,810f,8000,False,0,271
0923,0cdc,0001,0000,False,0,1
e58f,c661,706f,706e,False,0,1
64a2,d1de,facc,facb,False,0,1
9d19,aa16,0bc2,0bc1,False,0,1
9b28,a1b4,028d,0000,False,0,653
a547,5b74,c4eb,c4ea,False,0,1
9633,2460,81b2,8000,False,0,434
235b,ed4d,d4e0,d4df,False,0,1
b2f9,6eac,e5d1,e5d0,False,0,1
d690,cf56,6a05,6a04,False,0,1
0b90,b561,8516,8515,False,0,1
2673,9cf0,87f6,87f5,False,0,1
32a7,efa8,e65e,e65d,False,0,1
f264,8fc6,4636,4635,False,0,1
fbda,0d25,cd0d,cd0c,False,0,1
0cc2,1467,0005,0000,False,0,5
260b,e44c,ce7e,ce7d,False,0,1
13af,c47d,9c50,9c4f,False,0,1
3ab6,f0c4,efff,effe,False,0,1
ce7a,e92a,7c00,7c2e,False,0,-46
3d80,4cdf,4eb3,4eb2,False,0,1
c2ea,fbc9,7c00,02ba,False,31,-698
72c0,1c7b,5390,538f,False,0,1
35ad,8594,81fb,8000,False,0,507
dd40,0652,a826,a825,False,0,1
2cb0,af0f,a023,a022,False,0,1
0baf,ce11,9dd4,9dd3,False,0,1
aac8,5ec8,cdc0,cdbf,False,0,1
d9a0,a3e0,418a,4189,False,0,1
957a,25f8,820b,8000,False,0,523
8100,5e5f,9e5f,a3f6,False,-1,-407
e5c1,c476,6e6b,6e6a,False,0,1
40aa,79ec,7c00,7ee7,False,0,-743
6ac4,d086,fc00,ffa6,False,0,-934
b4d9,5a48,d39d,d39c,False,0,1
971c,92d8,0018,0000,False,0,24
701c,bcff,f122,f121,False,0,1
2183,03ff,000b,0000,False,0,11
00be,c140,81f3,8639,False,-1,-70
60c6,4837,6d08,6d07,False,0,1
d43a,0119,94a4,9962,False,-1,-190
5352,4de3,6563,6562,False,0,1
3117,18d0,0e20,0e1f,False,0,1
5a0a,3b11,5956,5955,False,0,1
1a56,cb1a,a9a0,a99f,False,0,1
0dbf,8948,8001,8000,False,0,1
9e38,9dd9,0246,0000,False,0,582
098c,9d68,800f,8000,False,0,15
37da,d9ee,d5d2,d5d1,False,0,1
83ec,ab00,0037,0000,False,0,55
e965,3726,e4d2,e4d1,False,0,1
89d8,ee08,3c68,3c67,False,0,1
d627,8a96,2511,2510,False,0,1
cebd,31b4,c4ce,c4cd,False,0,1
a7f1,0993,8059,8000,False,0,89
9e46,960d,0098,0000,False,0,152
e14c,00bb,9fbd,a643,False,-2,378
a7a5,be5c,2a14,2a13,False,0,1
0109,3722,0076,0000,False,0,118
8eb6,66c0,b9aa,b9a9,False,0,1
162f,0b2e,0006,0000,False,0,6
2120,cdf4,b3a1,b3a0,False,0,1
97fc,989e,004a,0000,False,0,74
bf38,2086,a415,a414,False,0,1
3832,8848,847e,847d,False,0,1
7481,24e6,5d84,5d83,False,0,1
0eef,88a6,8001,8000,False,0,1
32d3,c88d,bfc4,bfc3,False,0,1
49ec,5823,6620,661f,False,0,1
76ac,95c5,d0d0,d0cf,False,0,1
afe2,a0d2,14c0,14bf,False,0,1
372a,836a,8187,8000,False,0,391
4118,a69b,ac35,ac34,False,0,1
8554,279c,8029,8000,False,0,41
22a6,935b,80c4,8000,False,0,196
2cda,3020,2101,2100,False,0,1
199e,8620,8004,8000,False,0,4
a830,c30e,2f63,2f62,False,0,1
8d95,a5b2,007f,0000,False,0,127
0f31,ecd8,c05b,c05a,False,0,1
c93c,ca9d,5854,5853,False,0,1
1b58,a2aa,830f,8000,False,0,783
ac90,8168,001a,0000,False,0,26
3760,0528,0260,0000,False,0,608
e71b,b018,5b46,5b45,False,0,1
1ba4,1956,00a3,0000,False,0,163
eac7,2e2c,dd3b,dd3a,False,0,1
93fe,20c8,8099,8000,False,0,153
61f0,39bf,6044,6043,False,0,1
82d6,315d,807a,8000,False,0,122
b675,3bf6,b66d,b66c,False,0,1
0cd1,a5c3,806f,8000,False,0,111
b4a5,045b,8144,8000,False,0,324
88cc,b5ac,0367,02cd,False,0,154
e9b8,2922,d757,d756,False,0,1
0104,2f3c,001d,0000,False,0,29
e900,00c0,a780,adf0,False,-2,400
677e,c30b,ee99,ee98,False,0,1
1740,8cb6,8009,8000,False,0,9
099d,91b2,8002,8000,False,0,2
4bb2,dc58,ec2e,ec2d,False,0,1
6da8,3102,6315,6314,False,0,1
1418,10e0,000a,0000,False,0,10
eefa,220c,d546,d545,False,0,1
408d,5a43,5f20,5f1f,False,0,1
4325,568d,5dda,5dd9,False,0,1
279f,c024,abe4,abe3,False,0,1
4137,d3e1,d923,d922,False,0,1
9f57,8ac2,0019,0000,False,0,25
b5c6,3103,ab3c,ab3b,False,0,1
0b48,e2a8,b20f,b20e,False,0,1
a370,f920,60c4,60c3,False,0,1
303b,cd59,c1a8,c1a7,False,0,1
c743,93a1,1eed,1eec,False,0,1
eb61,95f2,457c,457b,False,0,1
4761,c8da,d47a,d479,False,0,1
64fd,046c,2d84,2d83,False,0,1
839e,aa70,002f,0000,False,0,47
9e4a,9e85,0290,0000,False,0,656
25a9,f4fa,df0b,df0a,False,0,1
4eaf,2b20,3df4,3df3,False,0,1
f7b2,0c90,c864,c863,False,0,1
5193,34ac,4a83,4a82,False,0,1
1238,d365,a9c0,a9bf,False,0,1
b0ae,83e2,0091,0000,False,0,145
b178,8468,00c1,0000,False,0,193
31e8,c749,bd61,bd60,False,0,1
5e15,450b,67ab,67aa,False,0,1
9426,1550,8016,8000,False,0,22
6ef6,cd10,fc00,8067,False,31,-103
c814,5abe,e6e0,e6df,False,0,1
e54b,c8cf,725d,725c,False,0,1
943d,6735,bfa3,bfa2,False,0,1
8421,eebd,36f5,36f4,False,0,1
cc8d,8af0,1be5,1be4,False,0,1
0518,3f5b,08af,08ae,False,0,1
1048,c354,97d8,97d7,False,0,1
a4ff,2897,91bc,91bb,False,0,1
b0a9,093b,8186,8000,False,0,390
c681,7542,fc00,8046,False,31,-70
45a2,f1f6,fc00,fc32,False,0,-50
b8bd,3ab5,b7f2,b7f1,False,0,1
3a0a,4866,46a4,46a3,False,0,1
cae1,1538,a47d,a47c,False,0,1
2f20,34ca,2844,2843,False,0,1
c754,9939,24c9,24c8,False,0,1
eaaf,3fad,ee6a,ee69,False,0,1
8162,ebd2,2d68,3143,False,-1,37
17ef,9704,8038,8000,False,0,56
2591,e3f0,cd86,cd85,False,0,1
0c08,8dc2,8001,8000,False,0,1
17c8,2516,0279,0000,False,0,633
bfe8,51b6,d5a5,d5a4,False,0,1
17cf,d794,b366,b365,False,0,1
f266,c66e,7c00,7d24,False,0,-292
c15e,5ac8,e08d,e08c,False,0,1
89e6,cd94,1c1d,1c1c,False,0,1
08ba,ecf5,b9dc,b9db,False,0,1
02f2,d6fb,9d24,9e0f,False,0,-235
09b8,f4dc,c2f3,c2f2,False,0,1
85cf,a02c,000c,0000,False,0,12
d7c1,c364,5f2a,5f29,False,0,1
5d90,b91e,db1e,db1d,False,0,1
6a2d,c122,efed,efec,False,0,1
f1c7,82a2,379b,38ca,False,-1,721
66f0,8788,b288,b287,False,0,1
b2db,049c,80fd,8000,False,0,253
18b2,a450,8288,810f,False,0,377
8559,1a66,8004,8000,False,0,4
aed9,3cc8,b018,b017,False,0,1
0d6c,d4eb,a6ab,a6aa,False,0,1
6401,d7f8,fc00,fff9,False,0,-1017
dfc3,04a1,a87e,a87d,False,0,1
c79e,733e,fc00,fee5,False,0,-741
a1ea,4802,aded,adec,False,0,1
86e1,df0f,2a12,2a11,False,0,1
327f,c338,b9dd,b9dc,False,0,1
12b4,3467,0b61,0b60,False,0,1
6660,0572,3057,3056,False,0,1
e54b,af03,58a4,58a3,False,0,1
3cfa,0d57,0ea5,0ea4,False,0,1
2a5c,5480,4328,4327,False,0,1
650e,b950,e2b7,e2b6,False,0,1
1e4f,ef8b,d1f3,d1f2,False,0,1
1e9a,6265,4547,4546,False,0,1
2ec8,c83c,bb2e,bb2d,False,0,1
9d62,0c26,8016,8000,False,0,22
7a86,0ec3,4d84,4d83,False,0,1
92fa,476f,9e7c,9e7b,False,0,1
e4fa,0036,9c33,a93d,False,-3,-266
2360,18a4,0224,0000,False,0,548
a7a3,ddb3,4971,4970,False,0,1
9242,e1b0,3873,3872,False,0,1
588c,d94e,f608,f607,False,0,1
ecb5,0776,b864,b863,False,0,1
50d7,955a,aa7a,aa79,False,0,1
b3bc,c730,3ef3,3ef2,False,0,1
49a3,f272,fc00,808a,False,31,-138
d7a0,4eae,ea5e,ea5d,False,0,1
d4c7,8767,206c,206b,False,0,1
8445,b696,01c2,0000,False,0,450
bee5,8bb8,0ea7,0ea6,False,0,1
f446,44a2,fc00,fcf3,False,0,-243
c210,b8a4,3f09,3f08,False,0,1
8b21,ca5c,19ab,19aa,False,0,1
9780,b912,14c1,14c0,False,0,1
ce30,d833,6a7f,6a7e,False,0,1
6745,4e36,79a5,79a4,False,0,1
041a,9616,8002,8000,False,0,2
bb48,b586,3507,3506,False,0,1
3f48,337b,36cf,36ce,False,0,1
9758,d2e8,2e57,2e56,False,0,1
0eee,a470,807b,8000,False,0,123
45a9,ab08,b4fa,b4f9,False,0,1
a218,e520,4bcf,4bce,False,0,1
1110,b5ac,8b2e,8b2d,False,0,1
852b,faf7,4480,447f,False,0,1
0d89,2a5d,011a,0000,False,0,282
39bd,52d5,50e7,50e6,False,0,1
6bca,2df3,5dcb,5dca,False,0,1
71c8,0287,374e,38b7,False,-1,663
1d8c,98f6,80dc,8000,False,0,220
47e9,9c32,a826,a825,False,0,1
bca0,7b48,fc00,fc35,False,0,-53
6580,4ce5,76bb,76ba,False,0,1
0208,611a,252e,27b1,False,0,-643
0f52,5697,2a08,2a07,False,0,1
45f2,d2ae,dcf7,dcf6,False,0,1
19bf,a05c,8191,8000,False,0,401
58dd,25c0,42fe,42fd,False,0,1
5d3c,5188,733d,733c,False,0,1
cdd8,9b5e,2d62,2d61,False,0,1
d2cf,6a10,fc00,8128,False,31,-296
2530,f740,e0b4,e0b3,False,0,1
4ca2,5c7c,6d32,6d31,False,0,1
1e1f,3bab,1dde,1ddd,False,0,1
e174,358c,db90,db8f,False,0,1
861d,9663,0002,0000,False,0,2
2ee0,1d2c,1072,1071,False,0,1
cf60,09c1,9d4e,9d4d,False,0,1
56b0,1a76,3567,3566,False,0,1
af18,a252,159b,159a,False,0,1
4c52,00e8,0bd5,114c,False,-2,649
2488,16a9,01e3,0000,False,0,483
8a96,2da4,8129,8000,False,0,297
f2b5,300d,e6cb,e6ca,False,0,1
0758,7040,3bce,3bcd,False,0,1
a76d,acb3,185d,185c,False,0,1
a150,91a3,0078,0000,False,0,120
33e8,f31e,eb09,eb08,False,0,1
263b,a1fd,8caa,8ca9,False,0,1
47f7,1a61,265a,2659,False,0,1
5c13,9b49,bb6c,bb6b,False,0,1
0dc6,6940,3b94,3b93,False,0,1
8bc6,a23c,0030,0000,False,0,48
1ca3,362d,1729,1728,False,0,1
bff0,d20e,5602,5601,False,0,1
ed9b,0e3e,c060,c05f,False,0,1
01ba,1de7,0003,0000,False,0,3
8018,5ffc,91fd,a415,False,-5,488
6389,af49,d6dd,d6dc,False,0,1
cd80,945d,2600,25ff,False,0,1
e8a8,a1b0,4e9f,4e9e,False,0,1
639a,5328,7acd,7acc,False,0,1
7ba1,a797,e73d,e73c,False,0,1
9371,c3e6,1b59,1b58,False,0,1
e5c5,c94c,73a4,73a3,False,0,1
37f3,72fe,6ef3,6ef2,False,0,1
a8d0,6b60,d870,d86f,False,0,1
c7e2,ce70,5a58,5a57,False,0,1
3e06,fb70,fc00,fd99,False,0,-409
8ace,6b5a,ba41,ba40,False,0,1
e2de,b1b6,58e7,58e6,False,0,1
19a2,9196,801f,8000,False,0,31
8b9d,253d,8050,8000,False,0,80
b29f,6dec,e4e7,e4e6,False,0,1
cffc,e2dd,76da,76d9,False,0,1
a9d9,32ae,a0e2,a0e1,False,0,1
19b8,6c9b,4a96,4a95,False,0,1
381d,28c6,24e9,24e8,False,0,1
9adb,a30b,0305,0000,False,0,773
ba40,6061,ded8,ded7,False,0,1
3cdc,de33,df88,df87,False,0,1
924f,68e4,bfb7,bfb6,False,0,1
2703,df60,ca77,ca76,False,0,1
5dd8,d9fd,fc00,fc5f,False,0,-95
2cf0,bfba,b0c5,b0c4,False,0,1
98fe,d946,3695,3694,False,0,1
f634,994e,541d,541c,False,0,1
9e66,12e0,8058,8000,False,0,88
bc3e,483d,c87f,c87e,False,0,1
41bc,5bcc,6197,6196,False,0,1
994d,137f,8028,8000,False,0,40
a6a8,d53e,405d,405c,False,0,1
2230,1c01,0319,0231,False,0,232
9b31,d6db,362a,3629,False,0,1
1b59,9b56,80d8,8000,False,0,216
0982,5a76,2873,2872,False,0,1
977a,331e,8ea7,8ea6,False,0,1
bd82,88cc,0a9b,0a9a,False,0,1
0f32,8c8a,8002,8000,False,0,2
d6e2,9918,3462,3461,False,0,1
252e,8b74,804d,8000,False,0,77
1910,8dc9,800f,8000,False,0,15
c4ff,474c,d08f,d08e,False,0,1
9c04,4da0,ada6,ada5,False,0,1
ac13,31e0,a1fc,a1fb,False,0,1
38c5,4c76,4952,4951,False,0,1
2366,6975,510c,510b,False,0,1
da0e,b368,519b,519a,False,0,1
ca90,c476,5352,5351,False,0,1
3660,06c2,02b1,0000,False,0,689
0f3c,2e16,02c0,0000,False,0,704
39ee,dc18,da12,da11,False,0,1
191a,9851,8058,8000,False,0,88
bd78,b0a8,325e,325d,False,0,1
8ad0,0b33,8001,8000,False,0,1
2da4,2d0c,1f1e,1f1d,False,0,1
3736,85fe,82b3,8000,False,0,691
5ac4,5d0f,7c00,7c47,False,0,-71
e834,225d,ceb0,ceaf,False,0,1
20c9,6d5e,526c,526b,False,0,1
8f90,aa12,016f,0000,False,0,367
9dec,899a,0011,0000,False,0,17
a357,8725,001a,0000,False,0,26
b10a,df84,54bc,54bb,False,0,1
abac,129e,832c,8000,False,0,812
24c8,05f3,001c,0000,False,0,28
1856,74a2,5106,5105,False,0,1
271b,afa8,9acd,9acc,False,0,1
8ac4,b4b2,03f9,03f1,False,0,8
1390,2b78,0388,0000,False,0,904
27a8,b402,9fac,9fab,False,0,1
1c98,292c,09f1,09f0,False,0,1
01d2,cbbc,8f0a,91a0,False,-1,362
d8e1,34a2,d1a7,d1a6,False,0,1
574c,89e3,a55f,a55e,False,0,1
62e2,2c98,53e8,53e7,False,0,1
091a,967b,8004,8000,False,0,4
f890,3a4e,f731,f730,False,0,1
600a,5657,7a67,7a66,False,0,1
9a30,1256,8027,8000,False,0,39
77e4,4041,7c00,7c32,False,0,-50
97be,e216,3de4,3de3,False,0,1
b1ec,0d7a,840e,840d,False,0,1
9829,6cc7,c8f8,c8f7,False,0,1
6a9c,805b,a4b3,af32,False,-2,-639
8f36,a710,00cc,0000,False,0,204
6e3c,c568,f837,f836,False,0,1
320b,2a2a,20a8,20a7,False,0,1
8827,163e,8003,8000,False,0,3
5412,c9b1,e1cb,e1ca,False,0,1
042c,f284,bacc,bacb,False,0,1
2c16,0ad8,00e0,0000,False,0,224
4507,22c0,2c3e,2c3d,False,0,1
4580,001d,00a0,09a7,False,-2,-263
5788,40a1,5c5c,5c5b,False,0,1
167d,86be,8003,8000,False,0,3
2ee2,ad22,a06b,a06a,False,0,1
1a0e,b5c2,945c,945b,False,0,1
d407,3ebc,d6c8,d6c7,False,0,1
9f17,40c0,a436,a435,False,0,1
aaf3,bf5b,2e64,2e63,False,0,1
48e0,158d,22c4,22c3,False,0,1
ad35,82fa,003e,0000,False,0,62
1a69,13d9,0032,0000,False,0,50
149a,0afd,0004,0000,False,0,4
59a0,14f6,32fa,32f9,False,0,1
5a6c,89d8,a8b1,a8b0,False,0,1
ce40,d90a,6be0,6bdf,False,0,1
122c,c678,9cfe,9cfd,False,0,1
a1a0,8d57,003c,0000,False,0,60
278e,e830,d3e9,d3e8,False,0,1
8bc2,4282,9250,924f,False,0,1
8505,cb95,14c2,14c1,False,0,1
35e3,453e,3fb7,3fb6,False,0,1
0582,988d,8003,8000,False,0,3
adb7,60a5,d2a3,d2a2,False,0,1
f062,8e8f,4330,432f,False,0,1
3d18,af7a,b0c3,b0c2,False,0,1
84b0,d7cb,2091,2090,False,0,1
6066,d828,fc00,fc91,False,0,-145
1580,9196,800f,8000,False,0,15
6d83,0e56,405e,405d,False,0,1
a63e,0480,801c,8000,False,0,28
3962,6a1b,681c,681b,False,0,1
6a86,50d3,7c00,7fde,False,0,-990
e83a,223f,ce9a,ce99,False,0,1
bda0,d45f,5626,5625,False,0,1
0f3a,1a55,0017,0000,False,0,23
8409,912e,0001,0000,False,0,1
8985,babe,08a7,08a6,False,0,1
1ce8,b4e1,95fc,95fb,False,0,1
02d7,310c,0073,0000,False,0,115
622e,d7de,fc00,fe13,False,0,-531
1cd4,f7d8,d8bc,d8bb,False,0,1
0628,61d6,2c7e,2c7d,False,0,1
ea28,4f51,fc00,fda1,False,0,-417
02be,b72a,813a,8000,False,0,314
4410,6d71,7587,7586,False,0,1
2828,133c,01e1,0000,False,0,481
0e1f,2d9a,0225,0000,False,0,549
41a1,e2c3,e8c2,e8c1,False,0,1
98d6,ec1b,48f7,48f6,False,0,1
1415,c332,9b58,9b57,False,0,1
8c66,0a6e,8001,8000,False,0,1
6fe5,c5f4,f9e0,f9df,False,0,1
c959,18ae,a642,a641,False,0,1
1d49,dc08,bd54,bd53,False,0,1
7578,9162,cb5c,cb5b,False,0,1
cee1,8dd4,2103,2102,False,0,1
168b,265f,029b,0000,False,0,667
c554,bd29,46e0,46df,False,0,1
b696,6138,dc4c,dc4b,False,0,1
9e72,19e5,8130,8000,False,0,304
6194,94a2,ba76,ba75,False,0,1
9e25,3064,92bf,92be,False,0,1
da43,d9cc,788a,7889,False,0,1
58e8,2115,3e3c,3e3b,False,0,1
8efe,92ec,0006,0000,False,0,6
0ed7,9d96,8026,8000,False,0,38
a7c6,36ac,a27c,a27b,False,0,1
9118,918d,0007,0000,False,0,7
7068,0c11,407b,407a,False,0,1
2f92,d61d,c9c9,c9c8,False,0,1
1607,112d,0010,0000,False,0,16
056b,218d,000f,0000,False,0,15
1b6b,496e,2909,2908,False,0,1
9f40,0eb8,8031,8000,False,0,49
d7c9,e328,7c00,7ef6,False,0,-758
47fa,ed78,f974,f973,False,0,1
fafc,2450,e388,e387,False,0,1
3584,0f20,08ea,08e9,False,0,1
cbae,b1e4,41a8,41a7,False,0,1
9f6e,759d,d937,d936,False,0,1
3087,5d98,5255,5254,False,0,1
84a0,c98a,1268,1267,False,0,1
5b86,1f3d,3ecf,3ece,False,0,1
4831,f2cc,fc00,ff1f,False,0,-799
bba0,34dd,b4a3,b4a2,False,0,1
0001,cfdc,801f,93dd,False,-4,-958
c445,9971,21cf,21ce,False,0,1
196c,e7d5,c54f,c54e,False,0,1
9099,99f2,001b,0000,False,0,27
09c5,f008,bdd1,bdd0,False,0,1
e040,3f5c,e3d2,e3d1,False,0,1
c994,3fd2,cd74,cd73,False,0,1
5d7b,2e28,5038,5037,False,0,1
e7ec,03f4,afd4,afe0,False,0,-12
6bbf,c32e,f2f4,f2f3,False,0,1
24f8,b7a2,a0be,a0bd,False,0,1
c52b,dba3,64ef,64ee,False,0,1
ac3b,aaf4,1b5b,1b5a,False,0,1
e58f,8b74,352e,352d,False,0,1
1670,2736,02e7,0000,False,0,743
cf95,4c0e,dfb0,dfaf,False,0,1
828a,525c,9809,9932,False,0,-297
36a8,045c,01d0,0000,False,0,464
a834,e79b,53fe,53fd,False,0,1
b28e,08e4,8201,8000,False,0,513
8202,b2ef,006f,0000,False,0,111
9b74,172e,806b,8000,False,0,107
3e04,8931,8bcf,8bce,False,0,1
51c0,d569,ebc7,ebc6,False,0,1
a0b7,a863,0d2c,0d2b,False,0,1
14ea,161a,001e,0000,False,0,30
108b,dd51,b20a,b209,False,0,1
1ac6,104b,001d,0000,False,0,29
d7b8,4f9b,eb57,eb56,False,0,1
b3fe,35ce,adcd,adcc,False,0,1
58cb,5fa8,7c00,7c96,False,0,-150
0680,e552,b053,b052,False,0,1
307e,e6d8,dbb0,dbaf,False,0,1
4756,bc70,c812,c811,False,0,1
8c76,5dbf,ae69,ae68,False,0,1
6b3f,3ff9,6f39,6f38,False,0,1
2a03,e114,cfa2,cfa1,False,0,1
1960,0fc2,0015,0000,False,0,21
b37c,f6be,6e4f,6e4e,False,0,1
cf34,4d88,e0fb,e0fa,False,0,1
8a40,378f,85e8,85e7,False,0,1
6f5e,bd80,f111,f110,False,0,1
834c,676f,ae20,aec7,False,0,-167
beae,2462,a752,a751,False,0,1
95bc,d170,2bcc,2bcb,False,0,1
574e,1c0d,3766,3765,False,0,1
daf4,9b3d,3a4b,3a4a,False,0,1
4958,9328,a0c8,a0c7,False,0,1
995e,c83c,25af,25ae,False,0,1
137a,b629,8dc2,8dc1,False,0,1
b2ec,3630,ad5b,ad5a,False,0,1
7178,3c5e,71f9,71f8,False,0,1
c233,1b31,a193,a192,False,0,1
be82,23bc,a64b,a64a,False,0,1
e8cd,4e2a,fb66,fb65,False,0,1
72a2,15c3,4cc7,4cc6,False,0,1
2436,1edc,0739,0738,False,0,1
567e,14f1,3003,3002,False,0,1
a1f5,9ad2,028a,0000,False,0,650
22e4,de3d,c560,c55f,False,0,1
589b,61a9,7c00,7e84,False,0,-644
2a7d,1dca,0cb2,0cb1,False,0,1
9742,c0b0,1c41,1c40,False,0,1
bcda,c589,46b7,46b6,False,0,1
3cd7,3a18,3b60,3b5f,False,0,1
6f33,1520,489d,489c,False,0,1
f47b,0b66,c425,c424,False,0,1
4d74,2a40,3c43,3c42,False,0,1
a3b3,18df,8258,8000,False,0,600
8c20,6bf6,bc1b,bc1a,False,0,1
9f5d,4df2,b179,b178,False,0,1
56a3,0b28,25f0,25ef,False,0,1
b32b,51f0,c952,c951,False,0,1
97d1,5283,ae5d,ae5c,False,0,1
ac70,0184,801b,8000,False,0,27
6523,23c6,4cfe,4cfd,False,0,1
3276,cdef,c4cb,c4ca,False,0,1
d9e8,d4bc,72fe,72fd,False,0,1
8a72,5c56,aafd,aafc,False,0,1
9148,071f,8001,8000,False,0,1
1f13,4360,2686,2685,False,0,1
1a92,88c1,8008,8000,False,0,8
4c9a,6d39,7c00,7e02,False,0,-514
eee4,a216,553e,553d,False,0,1
6c58,c7cc,f83c,f83b,False,0,1
3490,ebde,e47d,e47c,False,0,1
ca6f,9834,26c3,26c2,False,0,1
